id,dialect,text,audio_path,duration,aldi_score
7575_1,Jordan,يعطيك العافيه يا انسه ليلى قهوة الاستاذ صلاح,06 - مسلسل الشريكان الحلقة 6_1262.3934375_1267.8271875_7575_1.wav,5.423053864,0.45054739713668823
7580_2,Jordan,البيك بحب فطور كامل ولا بتحب فطور كونتينينتال ولا مقبلات مشكلة؟,06 - مسلسل الشريكان الحلقة 6_1313.9803125000003_1324.5609375_7580_2.wav,7.452169082,0.8101301789283752
7587_1,Jordan,الكريم كراميل يا بيك,06 - مسلسل الشريكان الحلقة 6_1395.6215625_1399.4015625000002_7587_1.wav,2.313300589,0.8097063302993774
7588_1,Jordan,إكسترا، بخمس و سبعين قرش بس,06 - مسلسل الشريكان الحلقة 6_1399.5871875000003_1410.5221875000002_7588_1.wav,2.986181878,0.6924141645431519
7588_3,Jordan,يا بيك أنت بس أطلب و اتمنى، أسعارنا رح تعجبك,06 - مسلسل الشريكان الحلقة 6_1399.5871875000003_1410.5221875000002_7588_3.wav,4.339631219,0.85268634557724
7589_1,Jordan,بعدين يا بيك عنا في فوق غرف نوم على أحدث طراز,06 - مسلسل الشريكان الحلقة 6_1412.3109375_1437.6909375_7589_1.wav,7.371397059,0.7098068594932556
7594_1,Jordan,يا وقعتك السودا يا سمعه و يا خراب بيتك يا مرزوق,06 - مسلسل الشريكان الحلقة 6_1498.7953125_1504.7015625_7594_1.wav,5.848211198,0.9669159054756165
7617_1,Jordan,آخرتها بترجع و بتغز عراسك غز,06 - مسلسل الشريكان الحلقة 6_1863.8184375_1867.2271875000001_7617_1.wav,3.40873,0.9694949984550476
7647_1,Jordan,خلونا ياجماعه نوصل لدائرة السياحه عشان نلحق نخلص كل معاملاتنا قبل نهاية الدوام,06 - مسلسل الشريكان الحلقة 6_2224.2346875000003_2230.6978124999996_7647_1.wav,6.456776154,0.8763879537582397
7654_1,Jordan,ايوا و ردت علي الآنسه سميرة سكرتيرة السيد عباس,06 - مسلسل الشريكان الحلقة 6_2329.1465625_2335.0359375_7654_1.wav,3.832410616,0.5697026252746582
7684_1,Jordan,بتسمحلي يامرزوق بيك اتدخل واوضح الموضوع,06 - مسلسل الشريكان الحلقة 6_313.3603125_317.9671875_7684_1.wav,4.597803373,0.700467050075531
7720_1,Jordan,ما انت عارف انه احنا مأجرينهن بالسر يا سمعه بالسر، بعدين هظول مش مرخصات من الحكومه,06 - مسلسل الشريكان الحلقة 6_782.6371875000001_798.2296875000001_7720_1.wav,5.855552575,0.9914109706878662
7734_1,Jordan,آه آه يا بيك هسا، لأنه أنا عندي موهبة الأغاني دايماً جاهزة ,06 - مسلسل الشريكان الحلقة 6_948.3496875000001_952.5853125000001_7734_1.wav,4.223122033,0.8853861093521118
7756_1,Jordan,احكيها، أنا بحب حكاياتكوا,06 - مسلسل العودة الى الماضي الحلقة 6 السادسة بطولة عبير عيسى_431.0296875_434.32031250000006_7756_1.wav,3.287371746,0.9000504016876221
7761_2,Jordan,خلص تعالوا معي على الإستراحة و أنا بحكيلكو,06 - مسلسل العودة الى الماضي الحلقة 6 السادسة بطولة عبير عيسى_537.9328125000001_547.0115625000001_7761_2.wav,1.724513506,0.8866922855377197
7773_1,Jordan,و أنا كنت خايف إنه إنتِ ما بتبادليني نفس المشاعر,06 - مسلسل العودة الى الماضي الحلقة 6 السادسة بطولة عبير عيسى_875.7871875000001_879.1284375_7773_1.wav,3.34125,0.608532190322876
7796_1,Jordan,بس يا سيد سمعة الصندوق ما فيه غير سبع دنانير,07 - مسلسل الشريكان الحلقة 7_1262.4609375_1265.9878125_7796_1.wav,3.017587841,0.8597061038017273
7797_1,Jordan,سبعه سبعه إنت الثاني خلص بس افتح الصندوق خلينا نتفرج,07 - مسلسل الشريكان الحلقة 7_1266.1565625000003_1269.4471875_7797_1.wav,2.705536039,0.841459333896637
7801_1,Jordan,اسم الله عليك اسم الله عليك سموعتي، اسم الله عليك تعال، روق روق سموعتي، روق استريح استريح,07 - مسلسل الشريكان الحلقة 7_1297.9490625000003_1304.3109375_7801_1.wav,5.830677186,0.8839069604873657
7815_1,Jordan,مريول و لونه أبيض!,07 - مسلسل الشريكان الحلقة 7_1473.8709375000003_1482.8315625_7815_1.wav,1.998093246,0.14076587557792664
7816_1,Jordan,طيب لأيش بدك إياه,07 - مسلسل الشريكان الحلقة 7_1484.3671875_1492.4840625000002_7816_1.wav,1.690351179,0.9786485433578491
7822_1,Jordan,موتورها مثل الليره الذهب,07 - مسلسل الشريكان الحلقة 7_1578.4453125_1581.9890625000003_7822_1.wav,3.543729167,0.5965356826782227
7829_1,Jordan,لِحِق الزوج و الزوجة,07 - مسلسل الشريكان الحلقة 7_1675.5778125000002_1679.6615625_7829_1.wav,1.263629359,0.0
7830_1,Jordan,اما ان وقاحه اه بصراحه ,07 - مسلسل الشريكان الحلقة 7_1680.1509375_1685.8378125_7830_1.wav,2.608802452,0.1396832913160324
7847_1,Jordan,آه؟ أنت نفسك اللي بتتكلم؟ يا مرحبا سدقني إني ما عرفت صوتك، أهلاً و سهلاً، كيف حالك يا أستاذ إن شاء الله مبسوط؟ ,07 - مسلسل الشريكان الحلقة 7_197.63156250000003_208.6846875_7847_1.wav,8.154122667,0.7600817680358887
7895_1,Jordan,و يتركوه يتحكم فيهم على كيفه كأنه ما في شرطة و لا في قانون؟! هاد غلط!,07 - مسلسل الشريكان الحلقة 7_2519.2940625_2528.4403125_7895_1.wav,4.537176551,0.8920862674713135
7917_1,Jordan,يا بيك مش الانسه ناديا قدمت إستقالتها,07 - مسلسل الشريكان الحلقة 7_351.3965625_364.20468750000003_7917_1.wav,3.875413492,0.6834126114845276
7919_1,Jordan,شفت ألآنسه ناديا بتحكي بالتلفون,07 - مسلسل الشريكان الحلقة 7_383.9146875_387.5428125_7919_1.wav,3.628125,0.8080090880393982
7944_1,Jordan,لا حيشاك سمعة، بس انت متأكد منه؟,07 - مسلسل الشريكان الحلقة 7_797.0821875_800.9465625_7944_1.wav,3.753778409,0.7903209924697876
7952_1,Jordan,شايفة شايفة يا آنسة ليلى! شايفة! أنا، أنا اللي تركت الأستاذ صلاح و هو قاعد بكتب قصة و أنا بطلها، و إجيت عشان أحكي لي كلمتين مع الآنسة نادية، شايفة كيف جاوبتني!,07 - مسلسل الشريكان الحلقة 7_891.5146875_903.7659375000001_7952_1.wav,12.23919454,0.9930630326271057
7959_1,Jordan,على فكرة كل الطاولات على حسابك يا مدام و بدك رأيي انا بنصحك بهاي الطاولة,07 - مسلسل الشريكان الحلقة 7_996.1734375000001_1001.2528125000001_7959_1.wav,5.079375,0.9099772572517395
7962_1,Jordan,بتعرفي كويس إنه العالم بكوم و أنتي عندي كوم تاني,07 - مسلسل العودة الى الماضي الحلقة 7 السابعة بطولة شاكر جابر_1081.3584375_1085.6615625_7962_1.wav,4.303104167,0.9901686310768127
7991_1,Jordan,شافني معاه اكثر من مره فحب يسأل عنه ليعرف مين هو,07 - مسلسل العودة الى الماضي الحلقة 7 السابعة بطولة شاكر جابر_530.1871875_535.1315625000001_7991_1.wav,3.932474724,0.9650739431381226
7997_1,Jordan,يا رجل انت وين؟ ساعتين وانا بدور عليك ومش ملاقيك,07 - مسلسل العودة الى الماضي الحلقة 7 السابعة بطولة شاكر جابر_752.4815625000001_761.4928125_7997_1.wav,3.314744318,0.8756707310676575
7999_1,Jordan,لأنه اللي شفته اليوم بعيوني خلاني أعرف قديش إنت بتحبيه و قديش إنت مرتبطة فيه,07 - مسلسل العودة الى الماضي الحلقة 7 السابعة بطولة شاكر جابر_811.0378125000001_815.4928125_7999_1.wav,4.450623772,0.9437611699104309
8001_1,Jordan,و أنا بحبه مثلك، بس مش على طريقتك,07 - مسلسل العودة الى الماضي الحلقة 7 السابعة بطولة شاكر جابر_971.7890625000001_984.7321875000001_8001_1.wav,2.110569169,0.8975204825401306
8001_2,Jordan,ليش؟ طريقتي مش عاجباك يعني!,07 - مسلسل العودة الى الماضي الحلقة 7 السابعة بطولة شاكر جابر_971.7890625000001_984.7321875000001_8001_2.wav,2.42842627,0.961828351020813
8001_3,Jordan,أم هاني، أنا بعرف اللي براسك، إنت بتفكري في ناس عاملّي عمل مشان ما اتجوز و إنت بدك تفكيه، خلص اتركيكي من هالخرافات!,07 - مسلسل العودة الى الماضي الحلقة 7 السابعة بطولة شاكر جابر_971.7890625000001_984.7321875000001_8001_3.wav,7.679417976,0.973301887512207
8016_1,Jordan,الثاني عباس اتأخر هو والشرا الي بدو ييجي معه,08 - مسلسل الشريكان الحلقة 8_1173.9009375_1176.9721875_8016_1.wav,2.929433714,0.9279763102531433
8059_1,Jordan,و العشر تالاف و خمس مية دينار هذول مديونين بثمن مواد استهلاكية  و تموينية دفعها السيد يوسف بواسطتي و من حسابي الخاص بمبلغ ألف و خمس مية دينار ,08 - مسلسل الشريكان الحلقة 8_1690.1240625_1706.7459375000003_8059_1.wav,16.62185941,0.6030766367912292
8107_1,Jordan,حبيبي سامر ابني حبيبي,08 - مسلسل الشريكان الحلقة 8_2240.5359375_2246.5940625000003_8107_1.wav,3.356367878,0.22738997638225555
8116_1,Jordan,أستاذ صلاح ما بدك تكمل القصة؟,08 - مسلسل الشريكان الحلقة 8_2411.6315624999997_2415.4621875000003_8116_1.wav,2.438354617,0.6584457755088806
8119_1,Jordan,خير يا عباس بيك خير خير؟,08 - مسلسل الشريكان الحلقة 8_2452.6378125_2456.1478125000003_8119_1.wav,2.05497053,0.636246383190155
8124_1,Jordan,سكر التلفون بوجهي,08 - مسلسل الشريكان الحلقة 8_253.52156250000002_257.9090625_8124_1.wav,1.31021611,0.8133402466773987
8126_1,Jordan,لازم نشتغل سمعة! لازم نشتغل!,08 - مسلسل الشريكان الحلقة 8_2541.9571875_2545.0284375_8126_1.wav,2.437691552,0.7734957337379456
8140_1,Jordan,يا انسة يا انسة حضرتك سامعتيها انها بتحكي مش ضايل عندها اشي ومش راضية تدفع خمسين الف دينار عشان يرجعلنا سامر,08 - مسلسل الشريكان الحلقة 8_300.3834375_307.7746875_8140_1.wav,7.391247166,0.9710189700126648
8143_1,Jordan,أنت المهم عندك إيش ضايل عندها، و لا المهم يرجع لك ابنك؟,08 - مسلسل الشريكان الحلقة 8_323.04656250000005_326.59031250000004_8143_1.wav,3.456702419,0.9538680911064148
8144_1,Jordan,بدك إياني ارجعه بفلوسي عشان توخده أنت,08 - مسلسل الشريكان الحلقة 8_329.7121875_333.34031250000004_8144_1.wav,2.827787071,0.8978731632232666
8151_1,Jordan,عفواً يا مدام أنا ما بشتم حدا فيكم لكن بقول إنكم التهيتو بخلافاتكم حتى انخطف ابنكم من قدام عيونكم و بعد كل هادا مش عارفين تتصرفوا حتى تسترجعوه ,08 - مسلسل الشريكان الحلقة 8_399.8784375_414.0871875_8151_1.wav,12.43257205,0.8750786781311035
8198_1,Jordan,يالله يا آنسة ليلى مالك واقفة! هاتي زي ما قلت لك يالله!,08 - مسلسل الشريكان الحلقة 8_939.2540625_942.3421875_8198_1.wav,3.085084399,0.9429293274879456
8202_1,Jordan,لا لا أنا الشيكات ما إلي فيها,08 - مسلسل العودة الى الماضي الحلقة 8 الثامنة بطولة رانيا فهد_1189.7634375000002_1192.9359375_8202_1.wav,3.172479167,0.8801700472831726
8231_1,Jordan,شو قصتك اليوم سامر؟ أنت مش من عادتك تحكي بالألغاز,08 - مسلسل العودة الى الماضي الحلقة 8 الثامنة بطولة رانيا فهد_728.0971875_731.5565625_8231_1.wav,3.459375,0.8225861191749573
8232_1,Jordan,هالمرة رح اخليك تتهرب من الموضوع لانه شكلك عن جد متدايق,08 - مسلسل العودة الى الماضي الحلقة 8 الثامنة بطولة رانيا فهد_737.9859375000001_742.3228125_8232_1.wav,4.227357955,0.9499552845954895
8252_1,Jordan,أنا فنان و حساس و ما بتحمل واحد، أعصابي ما بتتحمل,09 - مسلسل الشريكان الحلقة 9_1038.4790625_1042.2759375_8252_1.wav,3.677503152,0.6407175064086914
8262_1,Jordan,هاظا التلفون الموجود تلفون عباس الأسطواني,09 - مسلسل الشريكان الحلقة 9_1134.4134374999999_1139.9821875000002_8262_1.wav,3.576011029,0.8527315258979797
8271_1,Jordan,الزبون على طاوله اربعه طلب مني شغله وما قدرت افهم منه,09 - مسلسل الشريكان الحلقة 9_1224.4246875_1227.8334375_8271_1.wav,3.40875,0.6823153495788574
8273_2,Jordan,انا ما باخذ أوامر من الانسة ناديا او من غيرها، انا هون المدير,09 - مسلسل الشريكان الحلقة 9_1243.8140625_1264.7896875000001_8273_2.wav,5.349838436,0.8078822493553162
8316_1,Jordan,بتتذكر مرزوق، صاحب الاستراحة؟,09 - مسلسل الشريكان الحلقة 9_1773.4359375_1777.9246875000003_8316_1.wav,4.083089513,0.5203913450241089
8318_1,Jordan,هذا انسان طيب وقدملي خدمة كبيرة,09 - مسلسل الشريكان الحلقة 9_1791.0534375000002_1794.5465625000002_8318_1.wav,2.333325147,0.1595112532377243
8322_1,Jordan,اسمحلي احكي معك يا ابو سامر بمنتهى الصراحة,09 - مسلسل الشريكان الحلقة 9_1829.1571875_1832.4646875000003_8322_1.wav,3.3075,0.6351173520088196
8370_1,Jordan,يا صباح الفل و الورد,09 - مسلسل الشريكان الحلقة 9_2505.2371875_2509.2028124999997_8370_1.wav,1.669042859,0.4256940186023712
8371_1,Jordan,له له يامرزوق بيك المثل بقول السلام احلى من الكلام واذا كان يعني حصل بيناتنا سوء تفاهم بسيط اعتقد انو اجا الوقت المناسب عشان نجلي الموقف,09 - مسلسل الشريكان الحلقة 9_2532.8953125_2547.9646875_8371_1.wav,15.06935417,0.778204619884491
8377_1,Jordan,على كل حال ضروري إنّا نلتقي عشان وضع الترتيبات والشروط,09 - مسلسل الشريكان الحلقة 9_2584.5665625_2589.6459375000004_8377_1.wav,5.074364624,0.3717111349105835
8392_1,Jordan,طيب وليش مابتقدر,09 - مسلسل الشريكان الحلقة 9_298.2403125_301.31156250000004_8392_1.wav,3.065195318,0.9569373726844788
8396_1,Jordan,يا استاذ عباس، يعني هو انا جاي على شان اساعدك ولا عشان انت تساعدني,09 - مسلسل الشريكان الحلقة 9_348.8990625_353.06718750000005_8396_1.wav,4.168104167,0.8524380326271057
8401_1,Jordan,شو هي الشغلة الي اشتغلتها في حياتك كلها ,09 - مسلسل الشريكان الحلقة 9_389.41593750000004_394.47843750000004_8401_1.wav,5.051636266,0.9308908581733704
8403_1,Jordan,آه، كنت ألعب رياضة,09 - مسلسل الشريكان الحلقة 9_402.24093750000003_406.2740625_8403_1.wav,1.636230237,0.19108107686042786
8435_1,Jordan,بشوف المدرا طلعوا لبره لوين رايحين؟,09 - مسلسل الشريكان الحلقة 9_792.7621875000001_795.9684375_8435_1.wav,3.20625,0.9567722678184509
8436_2,Jordan,و اللي بشوفهم بهالحالة شو رح يحكي!,09 - مسلسل الشريكان الحلقة 9_796.5759375000001_804.3553125000001_8436_2.wav,2.43009946,0.9583901762962341
8453_1,Jordan,على فكرة، يعني لو ما كنت إجيت كنت ناوي أنا أتصل فيكو أطلب أشوفك,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_1043.5078125_1052.3671875_8453_1.wav,5.456596329,0.9509370923042297
8457_1,Jordan,انا مش قادره اسدء يلي عم تحكيه,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_1159.2365625000002_1162.6453125000003_8457_1.wav,1.945465373,0.9264905452728271
8464_1,Jordan,فرصة سعيدة يا كابتن,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_186.2240625_189.3796875_8464_1.wav,0.886544982,0.2096025049686432
8469_1,Jordan,سامر شب فيه كل المواصفات اللي بتتمناها إي بنت,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_270.16031250000003_274.9021875_8469_1.wav,4.741875,0.473899245262146
8474_3,Jordan,لا، بخصوص بنتك فاتن,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_493.23093750000004_503.01843750000006_8474_3.wav,2.759344303,0.30238860845565796
8477_1,Jordan,و اللي عرفته إنه قضى فترة طويلة في السجن,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_529.4109375_533.2753125_8477_1.wav,3.856782908,0.6641570329666138
8478_1,Jordan,قررت اتحرّى عن الشخص هاد قبل ما احكيلك اي شي ,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_551.3653125000001_554.7740625_8478_1.wav,3.408752834,0.8050936460494995
8482_1,Jordan,متل هيك مواضيع ما بنفع تتعالج بعصبيه,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_628.6696875_632.1965625_8482_1.wav,3.512996194,0.9843924045562744
8487_2,Jordan,لا فواز، ممكن نحكي بهدوء؟,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_684.1040625_688.0865625_8487_2.wav,2.668026318,0.6144866943359375
8488_1,Jordan,أي هدوء! أنت عارفة شو معنى اللي عملته بنتك؟! بنتك بدها تخلي سمعتنا في الطين! أنا مستغرب كيف حتى بتتصرف هيك تصرف!,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_688.5084375_697.4184375000001_8488_1.wav,8.892495088,0.9767746925354004
8489_1,Jordan,هاظا أكيد انتي عرفتي ليش أنا تركت الشغل و اجيت لهون عشان اشوفك ,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_757.9490625000001_761.8978125000001_8489_1.wav,3.94875,0.9900255799293518
8499_1,Jordan,يعني البيت مش بالمستوى المطلوب لكن يالله ماشي الحال,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_902.5171875000001_906.1284375_8499_1.wav,3.242320727,0.8461716771125793
8502_1,Jordan,اطبعيها و هاتيها اوقعها ,09 - مسلسل العودة الى الماضي الحلقة 9 التاسعة بطولة نجلاء سويحل_978.4378125000001_982.6734375000001_8502_1.wav,1.733690921,0.6000325679779053
8513_1,Jordan,ايش رأيك نتصل بقاعة المصارعة و نتطمن على النتيجة,10 - مسلسل الشريكان الحلقة 10_1145.2978125_1152.3178125_8513_1.wav,3.130726916,0.6383132338523865
8548_1,Jordan,كل زردة بجسمي فاهمة شو اللي بتقول، الله يسامحك,10 - مسلسل الشريكان الحلقة 10_1755.5484375_1760.3915625_8548_1.wav,4.433961771,0.9464529156684875
8558_1,Jordan,وبعدين ولا عليك امر بدي تدير بالك عالاستراحه احنا بدنا نبلش بشغلات المصارعه وما مصارعه و انت دير بالك عالاستراحه ,10 - مسلسل الشريكان الحلقة 10_1875.5128125_1882.9209375_8558_1.wav,7.36444147,0.9714018702507019
8579_1,Jordan,بعدين فيه شغله غريبه جدا يعني بتستغربها، قد ما بوكل,10 - مسلسل الشريكان الحلقة 10_2107.2403125_2111.0034375000005_8579_1.wav,3.737248895,0.986774742603302
8587_1,Jordan,شو بقول هاظ؟,10 - مسلسل الشريكان الحلقة 10_218.92781250000002_222.23531250000002_8587_1.wav,0.6400582986,0.9382380247116089
8606_1,Jordan,ما بدري كيف ربنا بدو يوفقوا وتربحوا وبي عذاب مطرحكوا شحاد ومقطوع وجيعان,10 - مسلسل الشريكان الحلقة 10_2386.3528125000003_2394.6046875_8606_1.wav,8.235642272,0.9169703722000122
8655_2,Jordan,خليها تطلع مش قادرة اشوف الغلط و اسكت عليه,10 - مسلسل الشريكان الحلقة 10_515.5903125000001_523.4540625000001_8655_2.wav,3.247651654,0.9866029620170593
8669_1,Jordan,الشركة و المكتب مفتوحين الك,10 - مسلسل الشريكان الحلقة 10_687.4621875_691.1409375000001_8669_1.wav,3.67875,0.32671424746513367
8682_1,Jordan,سيدخل إلى هذه الحلبة بطلين من أبطال المصارعة الحرة ,10 - مسلسل الشريكان الحلقة 10_879.5165625000001_884.6465625000001_8682_1.wav,5.111139706,0.0
8684_1,Jordan,يدير هذا اللقاء الدولي بالمصارعة الحكم الدولي بالمصارعة الحرة يوسف دُبُل,10 - مسلسل الشريكان الحلقة 10_904.9640625000001_911.7815625000001_8684_1.wav,6.810740607,0.0031017055734992027
8689_1,Jordan,حاولت أوصللها المعلومة، أحكيلها، أفاتحها بالموضوع بس,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_1002.2146875000001_1005.7753125_8689_1.wav,3.530653409,0.6251087188720703
8690_1,Jordan,أيوة يا جودت بس,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_1011.1584375000001_1014.7021875_8690_1.wav,1.072156925,0.9243476390838623
8697_1,Jordan,مش برجليه، و لا بايديه,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_1092.3609375_1095.4321875_8697_1.wav,3.056103082,0.9491793513298035
8703_1,Jordan,لكن بحس من واجبي إني أحطك بصورة الوضع,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_1156.4521875_1172.0784375000003_8703_1.wav,4.466835707,0.6111459136009216
8704_1,Jordan,انا الحقيقة استثمرت في أكتر من مشروع على مستوى العالم,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_1181.7646875_1185.2915625_8704_1.wav,3.523885434,0.24379877746105194
8707_1,Jordan,أنت هيك بتخليني أتفاءل,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_1201.2553125_1204.6640625_8707_1.wav,1.62736002,0.8239300847053528
8708_2,Jordan,يا سيدي خذ الوقت اللي بدك إياه,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_1213.4728125000001_1217.3540625_8708_2.wav,1.799556643,0.8290062546730042
8713_1,Jordan,الوقت ثمين يا شباب، خلونا ندخل بالموضوع,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_253.11656250000004_257.6728125_8713_1.wav,4.546472639,0.4499359726905823
8718_1,Jordan,الدكتور حريص على راحة الناس اللي بشتغل معاهم,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_306.23906250000005_309.74906250000004_8718_1.wav,3.503104126,0.6077489852905273
8721_1,Jordan,و الحياة ثمينة، مش لازم نفرط فيها,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_344.6465625_348.00468750000005_8721_1.wav,3.325130508,0.5581262707710266
8722_1,Jordan,ايوا بس احنا لهسا ماعرفنا شو المطلوب منا بالزبط,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_355.88531250000005_361.53843750000004_8722_1.wav,4.6646611,0.9860146641731262
8726_1,Jordan,أنا متأسفه أنا بعرف إنه سواقتي شوي خفيفة,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_424.33031250000005_439.3996875_8726_1.wav,2.474627757,0.8547133803367615
8735_1,Jordan,شو رأيك تتركني انا اتصرف,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_560.9165625_565.5234375_8735_1.wav,3.050117592,0.646693229675293
8736_1,Jordan,أنا بإيدي أعمل شغلات كثيرة، هذا إزا ما عندك مانع إني أتدخل بالموضوع,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_570.1809375_576.5596875_8736_1.wav,6.378752834,0.8643994927406311
8744_1,Jordan,منتجاتنا صارت معروفة في البلد و بره البلد,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_665.9465625_669.1190625_8744_1.wav,3.172479167,0.5176628828048706
8745_1,Jordan,و إحنا إذا نزلناها على السوق بأي سعر بفكروها مضروبة,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_672.2240625000001_676.5271875000001_8745_1.wav,4.176253193,0.9786040186882019
8747_1,Jordan,يعني باختصار الحسبة هيك مش لصالحنا,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_684.7284375_688.0528125000001_8747_1.wav,3.324375,0.8081044554710388
8749_1,Jordan,على كلٍ، خلينا نستنى شوي و نشوف شو نتيجة الحملة الدعائية الي بلشنا فيها,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_700.7934375000001_707.4759375000001_8749_1.wav,6.671229202,0.9601534008979797
8751_1,Jordan,على كلٍ خلينا نستنى كمان فترة,10 - مسلسل العودة الى الماضي الحلقة 10 العاشرة بطولة بانا قطان_714.8165625_718.0903125000001_8751_1.wav,2.653037512,0.8748791217803955
8763_1,Jordan,لو تشوفي جدة سمعة قديش طيبة و قلبها حنون,11 - مسلسل الشريكان الحلقة 11_1023.7134375_1027.6959375000001_8763_1.wav,3.360426142,0.7510115504264832
8795_1,Jordan,انت ابو المفهوميه بنطولها بس تهدى الحاله شوي بنتقاسمها,11 - مسلسل الشريكان الحلقة 11_1600.2815625000003_1608.3309375000003_8795_1.wav,5.226558816,0.8224809765815735
8797_2,Jordan,أنا يا يوسف,11 - مسلسل الشريكان الحلقة 11_1620.2278125000003_1624.4971875_8797_2.wav,0.910068619,0.0
8833_1,Jordan,هاد صار بدال السبب سببين,11 - مسلسل الشريكان الحلقة 11_2253.4621875000003_2257.9171875_8833_1.wav,2.860795445,0.7571184039115906
8837_1,Jordan,و من هو اللي بده يخاطر بروحه بهالليل و يشعبط على السلم ,11 - مسلسل الشريكان الحلقة 11_2337.7865625000004_2343.0853125000003_8837_1.wav,5.29875,0.9617494344711304
8840_1,Jordan,الف صحتين وعافيه يا بيك صحتين وعافيه يا سمعه بيك بتؤمر شي ثاني,11 - مسلسل الشريكان الحلقة 11_2360.0109375_2365.1578124999996_8840_1.wav,4.828335687,0.7738060355186462
8844_1,Jordan,ريحت حالك هسا! ريحت حالك!,11 - مسلسل الشريكان الحلقة 11_2420.3728125_2423.6971875_8844_1.wav,2.063829731,0.920569121837616
8857_1,Jordan,يا هلا، يا هلا بجدة سمعة هلا بجدتنا كلياتنا,11 - مسلسل الشريكان الحلقة 11_2579.3690625_2586.7603125000005_8857_1.wav,3.826304294,0.6612899899482727
8873_1,Jordan,شوف يا شريكي سمعة، الحقيقة إنه يوسف مخلوق من مخلوقات الله,11 - مسلسل الشريكان الحلقة 11_361.8084375_367.73156250000005_8873_1.wav,5.917244167,0.6363434195518494
8899_1,Jordan,أنا عباس الي دايماً بخدمتكو و ضروري ضروري ازوركوا في الاستراحه على شان اجلي الغموض زيارة وحده و كل اشي رح ينجلي,11 - مسلسل الشريكان الحلقة 11_630.9478125_652.8684375_8899_1.wav,10.63795037,0.8205450177192688
8921_1,Jordan,وعلى كل حال ليش لأ ليش لأ انا مستعد اني ادفع الثمن عشان تمشي,11 - مسلسل الشريكان الحلقة 11_976.1428125000001_982.9771875000001_8921_1.wav,6.814192862,0.936100423336029
8928_1,Jordan,انا رح اوكلك اكبر محامي بالبلد واتكفل باي مصاريف و فوق كل المبالغ يلي اخذتها رح احطلك خمس الاف دينار في حسابك,11 - مسلسل العودة الى الماضي الحلقة 11 الحادية عشر بطولة محمد العبادي_1136.4215625000002_1146.5803125000002_8928_1.wav,10.10885437,0.7126836776733398
8942_1,Jordan,بشوفك صرت بعالم ثاني,11 - مسلسل العودة الى الماضي الحلقة 11 الحادية عشر بطولة محمد العبادي_250.65281250000004_259.1746875_8942_1.wav,1.984255259,0.8694360256195068
8984_1,Jordan,يعني ما في مشاكل ؟,11 - مسلسل العودة الى الماضي الحلقة 11 الحادية عشر بطولة محمد العبادي_948.6534375000001_953.7665625000001_8984_1.wav,1.848496482,0.583428144454956
