id,split,path,duration_sec,text,sampling_rate_hint,ALDi,ALDi_bin
f6f8fe96-d7c8-43e5-a88d-5214b46a8509,mediaspeech,../data/mediaspeech_ar/AR/f6f8fe96-d7c8-43e5-a88d-5214b46a8509.flac,,مثل العبارات الامارات عفوا و كذلك الكويت و كذلك قطر التي يعني فيها الغاز لكن نحن نتكلم عن ممارسه هذه الدول و نتكلم عن ممارسه النظام السعودي اعطيكي اقارن و بالمثال يتضح المق,,0.002028,low
b2299068-e1d8-4920-a76c-734d32894c46,mediaspeech,../data/mediaspeech_ar/AR/b2299068-e1d8-4920-a76c-734d32894c46.flac,,لا يرغب بالوجود الامريكي في العراق اطلاقا ودليل علي ذلك هو استمرار الرسائل التحريريه التي تصل اليه صواريخ الكاتيوشا او غيرها وحتي الي ليله امس الشعب العراقي يدرك انه اصل الارهاب في,,0.001819,low
4fd9a30f-8d1f-473d-a212-f5b58bc08f33,mediaspeech,../data/mediaspeech_ar/AR/4fd9a30f-8d1f-473d-a212-f5b58bc08f33.flac,,هذه نعمه كبيره للعالم ال الحر وللعال وللبشريه لانه بدا ينخر بالاداره الامريكيه داخليا وخارجيا بسبب سياساته العنصريه بسبب تمرده وعدم التزامه,,0.013079,low
87576865-d4fc-4afe-aa8d-acc08362c288,mediaspeech,../data/mediaspeech_ar/AR/87576865-d4fc-4afe-aa8d-acc08362c288.flac,,العنيفه جدا ستسقط رؤوس كبيره المواطن الان بدا علي اتصال مباشر الحكومه خاطبت كبار الخبراء الاقتصاديين بتقديم رؤاهم الاقتصاديه بدا هناك خطه طموحه لتطوير,,-0.000207,low
6ad34504-6477-4c3d-9fe1-35ae6971c784,mediaspeech,../data/mediaspeech_ar/AR/6ad34504-6477-4c3d-9fe1-35ae6971c784.flac,,اا الدبلوماسيه الجزائريه بان الحل في ليبيا لابد ان يكون ليبيا ليبيا وعلي الجميع مساعده هاد الاطراف الليبيه للقاء وتحديد خارطتهم للخروج من هذه,,0.082304,low
9c59ed5c-721c-4f22-a3a9-d196def56888,mediaspeech,../data/mediaspeech_ar/AR/9c59ed5c-721c-4f22-a3a9-d196def56888.flac,,يعني خمسطعشر في المئه بدل المعيشه هم استحووا ان يقولوا انه خمسطعشر بالمئه لا اي كل من راتبه عشره الاف ريال سوف ينقص من راتبه الف وخمس مئه ريال وبالمناسبه هذه الالف وخمس مئه,,0.549851,mid
22b2d890-d2a7-40f8-aff1-86961a617f40,mediaspeech,../data/mediaspeech_ar/AR/22b2d890-d2a7-40f8-aff1-86961a617f40.flac,,يعلم ان يعني حتي قرار الرئيس الامريكي بان تبعد السفن مئه متر عن السفن الامريكيه او القوارب الايرانيه يعني اذا ما قام بالتصدي للقوارب,,0.066854,low
f8cdfc41-74b6-49e6-84c2-0f2fa9b96b48,mediaspeech,../data/mediaspeech_ar/AR/f8cdfc41-74b6-49e6-84c2-0f2fa9b96b48.flac,,ساخن واضح نحنا واليوم وضعنا اعلان نحنا بهذا الاطار كمان بندعي كل اللبنانيين انه يتواصلوا في مواقع الالكترونيه للوزاره يفيدونا عن اي تقصير بيصير من موظف وانا دعيت,,0.445944,mid
0d95f6e4-3b88-45d5-a185-fdb4ed76e7c4,mediaspeech,../data/mediaspeech_ar/AR/0d95f6e4-3b88-45d5-a185-fdb4ed76e7c4.flac,,و ويناقش الفريق الطبي اللي يطع معه ويختلف معاهم ويقول لك احقن نفسك بال بالمطهرات ويعني خرابيط عنده يعني هذا الدوا اللي الجميع يجمع بانه,,0.582531,mid
b2d18fcc-9237-412d-90a2-f29df0188748,mediaspeech,../data/mediaspeech_ar/AR/b2d18fcc-9237-412d-90a2-f29df0188748.flac,,ان الدور الاساسي يتمثل في وضع السيطره علي الامور و لكن تحت قياده المح السلطات المحليه فان المشكله في الولايات المتحده و نحن نحلل ذلك فنحن نح يجب ان,,-0.003539,low
81ca5fa4-2cb5-4714-b1ae-bac0f3dd4ed0,mediaspeech,../data/mediaspeech_ar/AR/81ca5fa4-2cb5-4714-b1ae-bac0f3dd4ed0.flac,,يعني هذا الامر واضح وتجيب عليه الدول التي تدعم ولكن شيئا فشيئا هذه الحكومه هي باتجاه تعزل النفس عن العالم خاصه بعد الاعلان القاهره الاخير ودعم المجتمع الدولي لهذه المبادره واحنا ندعمها,,0.247229,low
a231b17e-197d-4f51-b127-c16d1d9666b1,mediaspeech,../data/mediaspeech_ar/AR/a231b17e-197d-4f51-b127-c16d1d9666b1.flac,,احنا في تمديد الدستور اا اللي ا يعني اللي كتب واللي صوت عليه من قبل الشعب العراقي ان يكون او تكون القوات المسلحه هي قوات دفاعيه و ليست هجوميه,,0.571549,mid
e5155d0b-04a7-469b-afaa-2ec176c92f17,mediaspeech,../data/mediaspeech_ar/AR/e5155d0b-04a7-469b-afaa-2ec176c92f17.flac,,يعني ربما يكون احد التقارير النادره لاننا في السابق لم نسمع ان منظمه امنستي تتحدث عن انتهاكات حقوق الانسان في الولايات,,0.001928,low
bb00be29-66c0-4cc5-a6ac-0acb2ebe4e14,mediaspeech,../data/mediaspeech_ar/AR/bb00be29-66c0-4cc5-a6ac-0acb2ebe4e14.flac,,يعني يستملؤهم ويريد ان يثبت بان هناك يعني في علاقه جيده مع السود ولكن هو تغريداته ومواقفه وتصريحاته وحتي كلامه عن الدول الافريقيه بانها,,0.159701,low
1e4a0e9d-30eb-4be9-89a8-2b8a713ba5ef,mediaspeech,../data/mediaspeech_ar/AR/1e4a0e9d-30eb-4be9-89a8-2b8a713ba5ef.flac,,لبنان من خلال خطه ماكنزي هو ركز علي موضوع القنب الهندي ولذلك نحنا كوزاره زراعه من اول يوم بدانا وخاصه من خلال مروره بالهيئه العامه للمجلس الن,,0.006187,low
4b4064d1-eef5-4665-aed7-eb903fac99d7,mediaspeech,../data/mediaspeech_ar/AR/4b4064d1-eef5-4665-aed7-eb903fac99d7.flac,,فاللغه فالثقافه فكل حاجه تقريبا خلينا ننتقل لملف التعويضات متي ينتهي ملف التعويضات بالنسبه لاهالي النوبه في مصر هل هناك وقت زمني تتخيله,,0.371003,mid
5881de6f-d5bf-4b36-872a-c2343e15abfb,mediaspeech,../data/mediaspeech_ar/AR/5881de6f-d5bf-4b36-872a-c2343e15abfb.flac,,شبهات الخليج فالاستقالات دي كانت جايه بطريقه او باخري انا عايز اقول لحضرتك ان في اكتر من طبيب كانوا منقطعين عن العمل ولما حصلت ازمه الكورونا رجعوا وحطوا نفسهم تحت التصرف,,0.62596,mid
9e045572-7754-4ddd-a678-88040c160298,mediaspeech,../data/mediaspeech_ar/AR/9e045572-7754-4ddd-a678-88040c160298.flac,,هذه المنظمات في ليبيا او في الاركتيك فيمكن ان تعمل هذه المنظومه في اي ظروف مناخيه و بما في ذلك في ظروف الصحراء او في ظروف الجليد الاركتيكي للشواطئ الروسيه,,-0.004818,low
f487977d-338d-43e3-bb2e-9755582f7339,mediaspeech,../data/mediaspeech_ar/AR/f487977d-338d-43e3-bb2e-9755582f7339.flac,,تركيا هل البانستر التي وجدناها هو دفاعات جويه تصنع في المرج ولا في بنغازي ما ما ما هي اسلحه روسيه وما هو طيب يعني انا انا ما افهمه من كلام حضرتك انك تري وجاهه في هذه التقارير طالما هي,,0.187151,low
8d665716-dae7-4c9f-aed0-a19da0bf5d5e,mediaspeech,../data/mediaspeech_ar/AR/8d665716-dae7-4c9f-aed0-a19da0bf5d5e.flac,,يعني خلاص يصير في فن شو حقيقي عرض علي المسرح يعني خلاص نخلص منه هادي الحاله الكلاسيكيه اذا علي الاقل عنده القدره الشاب او المغني هلا في بعض المغنيات سلكوا مشي حالهم,,0.862551,high
431a97a0-d363-4b51-813b-8a5aacec8a7b,mediaspeech,../data/mediaspeech_ar/AR/431a97a0-d363-4b51-813b-8a5aacec8a7b.flac,,دوله اكثر من دوله اخري مثلا ام عندما تقول الدول الخليجيه نحن نتحدث عن سله واحده ربما تتشابه فيها ذات الاعراض نعم نعم لا لا كل دول الخليج ستتعاون في هذا الامر فيما,,-0.003437,low
7d70cc2a-5537-4395-bf1b-dcad2bae1257,mediaspeech,../data/mediaspeech_ar/AR/7d70cc2a-5537-4395-bf1b-dcad2bae1257.flac,,ولكن اذا استمر الوضع كما هو علي الان عليه الان الامور ستزداد سوءا واذا كنا نتكلم اليوم حسب تقرير المنظمات الدوليه عن الحاجه الي عشرين الي تلاتين,,0.345228,mid
8ce599a1-3946-452b-b549-de22c5dd23b1,mediaspeech,../data/mediaspeech_ar/AR/8ce599a1-3946-452b-b549-de22c5dd23b1.flac,,بضائع فالتغيير قد يطالها مرات عديده في اليوم الواحد تبعا لمتغيرات سعر صرف الليره بعضهم رمي الكره بملعب التجار الكبار والموردين,,-0.000366,low
8e852ada-5767-4e61-983d-f1a35856286c,mediaspeech,../data/mediaspeech_ar/AR/8e852ada-5767-4e61-983d-f1a35856286c.flac,,اعتقد لو كان يعني السيد رياض في الحكم انه لعب معاهم في المجموعه المفروض انه يكون يعني يكتشف هذه النقطه لانه هذي قوته احنا شفنا اغلب الكره العاليه حتي في كراتهم الركنيه ضربات الزاويه اسامه كانوا دائما,,0.492946,mid
54f60e8d-d9a4-42fb-b04b-6987d6572d6f,mediaspeech,../data/mediaspeech_ar/AR/54f60e8d-d9a4-42fb-b04b-6987d6572d6f.flac,,ضحينا باراضينا وضحينا بحاجتنا عشان خاطر مستقبل مصر وعشان خاطر السد العالي فالمفترض يعني انو يكون في تقدير لذلك اا كان هناك من فتره خلاف حول قطعه من الارض حول,,0.640962,mid
c4e2c47d-09c3-4d18-8c1d-cac40ae30d33,mediaspeech,../data/mediaspeech_ar/AR/c4e2c47d-09c3-4d18-8c1d-cac40ae30d33.flac,,تفاقمه انو الحكومه كمان تتحمل مسؤوليه في اي مناطق تسيطر عليها نعم موضوع كورونا موضوع عالمي ومؤسف ومساله دخوله لليمن حتي اكون صريحا هي,,0.442618,mid
ce7c5fc7-392b-4906-99c2-d7f838a8a74f,mediaspeech,../data/mediaspeech_ar/AR/ce7c5fc7-392b-4906-99c2-d7f838a8a74f.flac,,الطائرات عندك المسيره جهاد احنا لازم نطور نفسنا ولهذا احنا في حاجه مستمره الي التدريب والتسليح وبشكل يعني الاسلحه المتطوره والحديث,,0.6135,mid
800d24c1-c481-41da-aa8f-a386958766c6,mediaspeech,../data/mediaspeech_ar/AR/800d24c1-c481-41da-aa8f-a386958766c6.flac,,من قبل في اكثر من مناسبه يعني عدم الارتكان الي علاقاتها بالامم المتحده في اتخاذ ثلاث قرارات تنص من وجهه نظرها الجوانب الامنيه وملفاتها السياسيه الكبري,,0.080014,low
51092ca6-86e5-4120-81ac-4df11d9e244d,mediaspeech,../data/mediaspeech_ar/AR/51092ca6-86e5-4120-81ac-4df11d9e244d.flac,,في الشارع امام كل الجماهير في مينيابوليس فكان هناك الكثير من الحالات في ولايتنا في ولايه مينيسوتا عندما كان المواطنون الامريكيون من الاصول الافريقيه بدون اي,,0.005015,low
8000d952-d526-4be5-8ddc-2475c4bd1eae,mediaspeech,../data/mediaspeech_ar/AR/8000d952-d526-4be5-8ddc-2475c4bd1eae.flac,,والمقررات المهمه كذلك داخل منطقه الجزاء جيد نروح نشوف الحاله الخامسه نشوف ونركز علي موضوع التهور من قبل مدافع الفريق السعودي انا قلتلك الحالات تكررت,,0.506759,mid
9f171163-70aa-4e5a-9520-8b8a9d0f3803,mediaspeech,../data/mediaspeech_ar/AR/9f171163-70aa-4e5a-9520-8b8a9d0f3803.flac,,كورونا تم تشكيل لجنه مصغره لدراسه المقترحات تراست انا هذه اللجنه التي نظرت في كافه هذه المقترحات البحثيه نعطي هؤلاء الاولويه لاستخدام المباني بشرط ان يحقق البحث,,-0.001223,low
c181cc21-fa77-450d-b7f2-e9907157d8c0,mediaspeech,../data/mediaspeech_ar/AR/c181cc21-fa77-450d-b7f2-e9907157d8c0.flac,,احتجاجات رفضا للعنصريه ودعما للاحتجاجات في الولايات المتحده فهل يصل صوت المتظاهرين عبر العالم الي اذان المعنيين,,0.003169,low
66bb22bb-776c-456c-9a67-4eac5ec5bbe6,mediaspeech,../data/mediaspeech_ar/AR/66bb22bb-776c-456c-9a67-4eac5ec5bbe6.flac,,درجه ساعرض لها خلال هذه الحلقه و اتمني ان استمع لحضراتكم ايضا بما هو يوازي او يخالف ما طرحناه الان مباشره اتحول الي حضراتكم البدايه و الاساس هو شهود العي,,0.063533,low
f645a28a-3e2a-4cb1-944c-29da84a4924b,mediaspeech,../data/mediaspeech_ar/AR/f645a28a-3e2a-4cb1-944c-29da84a4924b.flac,,الساعات القادمه عندما تبدا هذه الجوله برايك هل سنسمع شيء جديد مختلف عن ما هو معروف في المواقف الاثيوبيه,,0.0382,low
7748770d-38fd-46d5-8e3a-b6a7ecb88b4c,mediaspeech,../data/mediaspeech_ar/AR/7748770d-38fd-46d5-8e3a-b6a7ecb88b4c.flac,,الشارع انه قوي وليس ضعيف وكان ادخاله الي قبو البيت الابيض امام الشارع الامريكي بعض الاستهزاء ولهذا هو رد عليهم بقمع طوال فهو لا يتصرف بحكمه رئيسه هو يتصرف,,0.000485,low
cb578088-752a-49db-b5f2-3977994fd949,mediaspeech,../data/mediaspeech_ar/AR/cb578088-752a-49db-b5f2-3977994fd949.flac,,لن اا يكون هناك حل زياسي فالحقيقه ااا الاطراف الليبيه جربت الحسم العسكري وايضا ااا لم يحدس فبالتالي نحن في حاجه الي ليس تفاهمات,,0.097631,low
0a377889-9f71-401f-9e90-3331f26362eb,mediaspeech,../data/mediaspeech_ar/AR/0a377889-9f71-401f-9e90-3331f26362eb.flac,,مناقشه يخلينا نسميها وعرض الاستراتيجيه هو سيقوم بالتسعه الشهر بالانيسكو اا صباحا ستكون ستكون مدعيه كل الهيئات الاقتصاديه وكل ال ال المجالس,,0.240275,low
04e2d2e6-d837-404e-80d0-00731ed32c4d,mediaspeech,../data/mediaspeech_ar/AR/04e2d2e6-d837-404e-80d0-00731ed32c4d.flac,,الوفاق الان الحديث عن الايادي الاجنبيه من سوريين هناك اتهامات توجه للطرفين اتهامات توجه ولدي احصائيات هناك اتهامات توجه لتركيا بانها نقلت ما يقارب ثمن,,-0.004975,low
5dcf5dee-6e2e-4794-95ff-fcea1e5ce18f,mediaspeech,../data/mediaspeech_ar/AR/5dcf5dee-6e2e-4794-95ff-fcea1e5ce18f.flac,,منشا وفقا للتنميه الشامله فانا هيرد هيعود المردود علي الدوله وعلي المجتمع كلو بالكامل طيب سياده النائب الحكومه اكدت انها لن تتراجع عن وضع محطه تحصيل الرسوم في هذا المكان كيف سيتصر,,0.282356,low
08c3655f-733b-4b7c-9103-1263f5ce093a,mediaspeech,../data/mediaspeech_ar/AR/08c3655f-733b-4b7c-9103-1263f5ce093a.flac,,الحظر المفروض علي التسليح الاتراك بحسب الرئاسه الفرنسيه يتصرفون بطريقه غير مقبوله عبر استغلال حلف الشمال الاطلسي ولا يمكن لفرنسا السماح بذلك تقول,,0.01834,low
21d7bafb-a23c-443b-93eb-5ef788dceebc,mediaspeech,../data/mediaspeech_ar/AR/21d7bafb-a23c-443b-93eb-5ef788dceebc.flac,,روسيه من موسكو يسعدنا ان نستضيف حول هذا الموضوع من العاصمه قطرالقطريه الدوحه الاستاذ عبد الله الخاطر الخبير الاقتصادي والنفطي ويسعدنا نرحب معنا من موسكو,,-0.004799,low
ba26b19e-4c85-4bae-af14-3cdcd58fa485,mediaspeech,../data/mediaspeech_ar/AR/ba26b19e-4c85-4bae-af14-3cdcd58fa485.flac,,اهلا بكم الي نقطه حوار جديده انا رشا قنديل بعد تصعيد بين نقابه اطباء مصر و وزاره الصحه و مطالبات باستقاله الوزيره و حملات لتخوين الاطباء المستقيلين بعد تكرار الاعلان من قبل اهالي,,0.002979,low
54d642f0-95af-4700-8d91-77241e3fe54f,mediaspeech,../data/mediaspeech_ar/AR/54d642f0-95af-4700-8d91-77241e3fe54f.flac,,اا انا بستعجب ان في وجود ازمه زي ازمه الكورونا والوزاره تستغني عن جهود سبعتلاف طبيب شاب انا بدعو وزاره الصحه الحقيقه للتراجع عن تكليف الاطباء بالنظام الجديد وعوده لتكليفهم بالنظام,,0.502576,mid
f4015c11-3919-4d5f-a715-caf2e7f89b87,mediaspeech,../data/mediaspeech_ar/AR/f4015c11-3919-4d5f-a715-caf2e7f89b87.flac,,حضرتك لك ملاحظه علي الطرفين اثنين نعم نعم واؤكد ذلك تمام استاذ صلاح الدين خلال لو سمحت ان تبقي معنا سنعاود مره اخري سؤال الاستاذ صلاح,,0.270956,low
56ec4677-5258-42ed-8690-792ad668a4d4,mediaspeech,../data/mediaspeech_ar/AR/56ec4677-5258-42ed-8690-792ad668a4d4.flac,,اليوم ا تستطيع ان تشتري في الذهب من خلال الستيك ماركت الامريكي او النفط من خلال صناديق موجوده في السوق امريكي مخصصه لشراء سلعه معينه او سهم معين عندنا حاجه مشابهه مثلا في السوق السعودي هوصندوق فالكم,,0.051674,low
f12ed8d8-50b7-4d70-9db2-f6d90f12566c,mediaspeech,../data/mediaspeech_ar/AR/f12ed8d8-50b7-4d70-9db2-f6d90f12566c.flac,,للمخالفين تذهب في حساباتهم الخاصه والعذر ان كورونا جائحه عالميه محمد غريب عبر عن ذات المخاوف كون ان هذه التطبيقات يمكن ان تجعل,,0.262159,low
27eb7822-4cf5-4631-a3f2-f2979ed7e669,mediaspeech,../data/mediaspeech_ar/AR/27eb7822-4cf5-4631-a3f2-f2979ed7e669.flac,,تختفي بروحه يعني تخف الي حد كبير تخف وحتي لو من غير علاج فلذلك مهم جدا هذه النقطه لكن ما في شك في بعض العوامل المساعده في زياده الكلف مثلا التعرض لاشعه الشمس وهي نشوفها بشكل كبير عند بعض,,0.274972,low
731f19ae-4f9e-4d86-b628-25e4bcf157b1,mediaspeech,../data/mediaspeech_ar/AR/731f19ae-4f9e-4d86-b628-25e4bcf157b1.flac,,صحفي دحام الاسعد لا زال معنا اهلا بك مجددا دحام الاطباء هنا في فرنسا خاصه السوريين اللاجئين السوريين اظهروا قدرات كبيره في التعامل مع,,0.000753,low
91941f9a-cd52-4f19-9c3e-d6b296f8fac5,mediaspeech,../data/mediaspeech_ar/AR/91941f9a-cd52-4f19-9c3e-d6b296f8fac5.flac,,هنا وهناك و اصوله اكثر من ثلاثمائه و خمسين دولا مليار دولار ال لديها القدره علي الاقتراض نسبه الاقتراض السعودي الي الي الناتج المحلي الاج,,0.035438,low
63e68ddc-2c99-4f8d-9f51-41780c6a315d,mediaspeech,../data/mediaspeech_ar/AR/63e68ddc-2c99-4f8d-9f51-41780c6a315d.flac,,الدولي في الحكومه الليبيه المؤقته الاستاذ عبد الهادي الحويج ساسالك استاذ عبدالهادي عن المبادره المصريه هذه المبادره التي طرحت قبل ايام دعمتها كثير من الدول انتم قبلتم بها الطرف الاخر حكومه,,0.007891,low
30e1500d-2460-492f-aed3-592b4701dbfa,mediaspeech,../data/mediaspeech_ar/AR/30e1500d-2460-492f-aed3-592b4701dbfa.flac,,تتغير بعشرين يناير عشرين واحد وعشرين كل يوم نعم ترامب يبتعد اكثر عن حلمه بان يفوز بولايه ثانيه كل يوم يتخبط فيه ترامب الان اخر استطلاعات الراي تفيد بان برغم انه ماع,,0.091905,low
e537495d-48a7-48f1-912f-325110b6769f,mediaspeech,../data/mediaspeech_ar/AR/e537495d-48a7-48f1-912f-325110b6769f.flac,,هذه التحديات التي تشبه المسابقات العلميه تعطي مكافات و جوائز للرابحين مركز الفضاء واحد من عده معالم اخري حول العالم فتحت ابوا,,-0.004673,low
bd8023cf-7c95-4d49-b010-faa4757433f7,mediaspeech,../data/mediaspeech_ar/AR/bd8023cf-7c95-4d49-b010-faa4757433f7.flac,,تحدث عنها اا خليفه حفتر باعتبارها اا انسحابا تكتيكيا علي بعد اثنين الي ثلاثه كيلو مترات ما اعلنه ااا الناطق الرسمي باسم القائد العا,,0.028244,low
f88ea3c8-c65d-4b89-8fd8-4da420c2eb65,mediaspeech,../data/mediaspeech_ar/AR/f88ea3c8-c65d-4b89-8fd8-4da420c2eb65.flac,,ارقام رسميه صريحه بعد انحصار ازمه كورونا تغريده من الصحفي السعودي محمد القصير قال فيها يعتمد مستقبله مستقبل اعمال الوافده يعني علي التفريق بين العماله الوافده النظاميه وبين المخالفين لانظمه الاقا,,0.32319,low
b1ec0800-af28-4d73-b11c-7ca60462fa99,mediaspeech,../data/mediaspeech_ar/AR/b1ec0800-af28-4d73-b11c-7ca60462fa99.flac,,لا يقول للبنانيين ما هو مشروعه للانقاذ هو قال انه يتراس حكومه وقف الانهيار وتغيير الواقع القائم ولكن في ال في ال في الواقع وفي المنطق لا نري,,0.042288,low
01992550-0cf4-4f4e-adcf-20054c058338,mediaspeech,../data/mediaspeech_ar/AR/01992550-0cf4-4f4e-adcf-20054c058338.flac,,ربما المسال بالدرجه الاولي و بالفعل يعني حصه الولايات المتحده في السوق الاوروبيه ازدادت بشكل ملحوظ جدا اضعاف اا بواقع اضعاف و اكثر و صدرت الي اوروبا,,0.007925,low
c13fe6d9-6a8f-4616-8c4c-d3bcf6bd9886,mediaspeech,../data/mediaspeech_ar/AR/c13fe6d9-6a8f-4616-8c4c-d3bcf6bd9886.flac,,الاطلسي ولا يمكن لفرنسا السماح بذلك بدايه ما ما ما الذي برايك عنت به الرئاسه الفرنسيه في الاشاره الي حلف شمال الاطلسي كان هناك تصريحات مشابهه للرئيس ماك,,0.034678,low
17d44d4a-7083-4fca-b202-36ec3c3be4a0,mediaspeech,../data/mediaspeech_ar/AR/17d44d4a-7083-4fca-b202-36ec3c3be4a0.flac,,وباء كورونا لكن الي الان نلاحظ وانا احد الذين تعرضوا الي هذه يعني الي هذا الامر بعض نقاط التفتيش بعض السيطرات تعرقل هذا العمل وتمنعنا من التجول,,0.162985,low
b0de2428-96ec-44e6-8aa9-e758e6296c99,mediaspeech,../data/mediaspeech_ar/AR/b0de2428-96ec-44e6-8aa9-e758e6296c99.flac,,ووضعها ايضا في مواجهه المد الكوروني ان صح التعبير نجد في بريطانيا علي سبيل المثال هناك دوله لا شك انها تواجه عدد ستين مليون من البشر وخدمات تقدم ناس كثيره مجاني ولكن مع هذا,,0.057107,low
715c780c-be7e-4d97-aaf3-7c76156679cf,mediaspeech,../data/mediaspeech_ar/AR/715c780c-be7e-4d97-aaf3-7c76156679cf.flac,,هاتفيه رصدنا تنوعا كبيرا في الاراء التي عبرتم عنها علي صفحاتنا علي مواقع التواصل الاجتماعي حول موضوعنا اليوم عدد من التعليقات طرح بدائل راوا انه كان يمكن للسعوديه اللجوء اليها لتخفيف النفقات مثلا,,-0.004659,low
e092b3db-901a-4a9e-a4f9-95b800a9e613,mediaspeech,../data/mediaspeech_ar/AR/e092b3db-901a-4a9e-a4f9-95b800a9e613.flac,,هذه المبادره والاسراع في المسار السياسي للازمه الليبيه تستمر حكومه الوفاق وميليشياتها وحلفاؤها في عرقله اي مساع لحل سياسي وفي التصعيد ميدانيا وتتجه الانظار,,-0.005121,low
3233e572-986f-4b98-9113-d6baa2bc2458,mediaspeech,../data/mediaspeech_ar/AR/3233e572-986f-4b98-9113-d6baa2bc2458.flac,,محروم بهيدي المنطقه ومتروك لذلك لجا الي هيدي الزراعات العشوائيه الامر اللي دفعه هو فقط ان تحصيل لقمه عيشه لاله ولابنيه وانما هن,,0.840581,high
7dc0fd4c-7b39-4229-b3c0-e00c356da56b,mediaspeech,../data/mediaspeech_ar/AR/7dc0fd4c-7b39-4229-b3c0-e00c356da56b.flac,,انا امارس رياضه المشي بجانب بيتي هذه المشاركه اذا كما جاءت اونلاين ربما لاحقا سنعرض بعض المشاركات الاخري لكن انا اريد ان اتحول لبعض,,0.001872,low
433b0cd8-0adf-46e5-861c-3b5855ffce7e,mediaspeech,../data/mediaspeech_ar/AR/433b0cd8-0adf-46e5-861c-3b5855ffce7e.flac,,واقيعا العامل الاول موقف امريكي من وزاره الدفاع يتحدث او ينفي وجود اي خطط يعني كان هناك نفي لما نقلتها وكاله رويترز عن مسؤول امريكي نفي وجود خطط عسكريه لمواجهه هذه السفن هذا الموقف الاول من وزاره الدفاع,,0.004619,low
004313ca-fb07-48ac-acaf-7d3521908b39,mediaspeech,../data/mediaspeech_ar/AR/004313ca-fb07-48ac-acaf-7d3521908b39.flac,,في فلوريدا امين عام تحالف شرق اوسط توم حرب ومن لندن استاذ الاعلام السياسي الدكتور مكرم خوري مخول شكرا جزيلا لكما الشكر موصول اليكم ايضا مشاهدينا الي اللقاء,,-0.001803,low
6d3ee579-a59c-4b6c-90d0-775ebb3fc44c,mediaspeech,../data/mediaspeech_ar/AR/6d3ee579-a59c-4b6c-90d0-775ebb3fc44c.flac,,في بيوتهم في في اماكن عملهم اا في مكاتبهم في المشافي الفرنسيه وبنفس الوقت هم يدربون الاشخاص عن بعد او يعطونا معلومات خصوصا عن فايروس كورونا,,0.127118,low
1a1390a8-801d-4643-b616-d909e845a589,mediaspeech,../data/mediaspeech_ar/AR/1a1390a8-801d-4643-b616-d909e845a589.flac,,عسكريه دقيقه وواضحه و لعمل العمله هو من اجل المؤسسه العسكريه انا ما اعمل الي يعني لشخصي و لنفسي والحمد لله والشكر علي كل حال,,0.479799,mid
c9f98c47-be7c-4eb6-a352-5ab3ab129e4a,mediaspeech,../data/mediaspeech_ar/AR/c9f98c47-be7c-4eb6-a352-5ab3ab129e4a.flac,,يكون سبب يعني منطقي ويجب نفاد القانون فيمكن ان يكون من الموضوعي ان تكون للشرطه تلك المعلومات لكن اي جزء من المعلومات المجتمع المجموعه ضدك او او حولك,,-0.003811,low
0c82a25b-4023-463d-83b7-3289969a5c20,mediaspeech,../data/mediaspeech_ar/AR/0c82a25b-4023-463d-83b7-3289969a5c20.flac,,وبالتالي فرنسا فعلت اسوا ما يكون فرنسا الان عاجزه بالكامل ايطاليا عاجزه وهذا ما يجعلهما بحاجه ملحه الي السلام في ليبيا والرغبه بالتاكيد عليه هما يريدان اقل الخسائر يريدان,,0.050548,low
d8eadeb5-cc62-4f9b-8925-5d2ee0729b41,mediaspeech,../data/mediaspeech_ar/AR/d8eadeb5-cc62-4f9b-8925-5d2ee0729b41.flac,,القت القبض علي المسن الياباني واحتمال يواجه عقوبه السجن حوالي ثلاث سنوات نتيجه هذا التهديد يعني ما اعتقد يصير عنا في ارب ايدال لانه كلهم ماشا لله عادي عادي,,0.418655,mid
aadbbdc8-3b9e-47c4-88b1-3e4d04307c5c,mediaspeech,../data/mediaspeech_ar/AR/aadbbdc8-3b9e-47c4-88b1-3e4d04307c5c.flac,,حرب ضد الامورالاجتماعيه الحرب ضد تسلط الدول وسيطرتها وفرض سيطرتها وسطوتها علي الدول يعني سيدي العزيز يعني قاسم سليماني كان يقتحم العراق وقتما شاء يدخل من غير اي,,0.103881,low
dc11637e-6451-4189-8137-69d6f6db6c1d,mediaspeech,../data/mediaspeech_ar/AR/dc11637e-6451-4189-8137-69d6f6db6c1d.flac,,اهلا بكم الي نقطه حوار جديده انا رشا قنديل اجراءات مؤلمه هكذا وصف وزير الماليه السعودي حزمه اجراءاته التقشفيه التي كانت,,0.057739,low
80b6fc70-da42-4791-b8b2-d394fa84cd61,mediaspeech,../data/mediaspeech_ar/AR/80b6fc70-da42-4791-b8b2-d394fa84cd61.flac,,من امريكيا يطال سفنها اما دبلوماسيا فقد حرصت ايران وحليفتها فنزويلا علي وضع الامم المتحده في ضوء التوتر الحاصل في الكاريبي معتبره اي تحرك,,-0.004548,low
0d5d8bfa-132b-4769-997c-b70d7dda1100,mediaspeech,../data/mediaspeech_ar/AR/0d5d8bfa-132b-4769-997c-b70d7dda1100.flac,,ممارسه القوات الامنيه العراقيه لبعض ال ال العمليات الخاصه التي في طبيعتها الجغرافيه لا تستطيع جنود الاميركان او غيرها ممارستها بحكم التجربه ومتابعه عصابات داعش بل بالعكس,,-0.002517,low
